key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate
3501590974,2605,2015-03-16 18:06:01.000,7.8234288,52.4617215,97.2,3,A,50,2015-03-16 18:06:51.000,3730,3432,15,0.22,68.16,3.49,6.66
0575624052,2605,2015-03-17 06:11:57.000,,,,0,D,120,2015-03-17 06:13:57.999,3723,3400,12,,,,
0680389225,2605,2015-03-17 10:14:01.000,7.8266740,52.4629632,112.4,3,A,55,2015-03-17 10:14:56.001,3740,3444,23,0.12,9.18,3.17,6.66
0001496190,2605,2015-03-17 14:15:59.000,7.8268139,52.4628485,93.7,3,A,57,2015-03-17 14:16:56.998,3747,3457,26,0.18,325.71,2.71,4.61
2466026733,2605,2015-03-17 18:18:00.000,7.8233855,52.4614632,123.5,3,A,79,2015-03-17 18:19:19.998,3732,3424,17,1.05,184.81,3.93,8.96
3092740360,2605,2015-03-18 06:23:59.000,7.8183893,52.4608373,107.0,3,A,52,2015-03-18 06:24:51.000,3724,3417,11,1.89,70.12,2.00,3.33
1229958211,2605,2015-03-18 10:25:59.000,7.8099581,52.4526866,95.9,3,A,62,2015-03-18 10:27:01.999,3750,3481,38,0.07,9.83,0.26,3.33
1987972101,2605,2015-03-18 14:28:00.000,7.8154674,52.4528977,101.9,3,A,90,2015-03-18 14:29:30.999,3745,3449,24,0.06,348.65,0.54,5.12
2426518326,2605,2015-03-18 18:30:01.000,7.8148333,52.4527331,103.9,3,A,55,2015-03-18 18:30:56.000,3732,3433,18,0.28,1.31,2.10,3.33
0494774262,2605,2015-03-19 06:35:57.000,7.8169723,52.4521649,101.1,3,A,83,2015-03-19 06:37:20.998,3728,3414,11,0.01,356.52,1.70,2.82
4054004194,2605,2015-03-19 10:38:01.000,7.8235584,52.4620900,105.3,3,A,116,2015-03-19 10:39:57.001,3736,3409,17,0.37,34.73,3.95,5.89
2050590173,2605,2015-03-19 14:40:00.000,7.8216015,52.4623225,161.2,3,A,45,2015-03-19 14:40:45.000,3741,3441,21,0.51,36.04,4.56,6.91
0822124065,2605,2015-03-20 06:47:58.000,7.8126678,52.4570934,98.3,3,A,82,2015-03-20 06:49:20.000,3723,3393,14,0.02,3.28,2.71,4.10
0039396746,2605,2015-03-20 10:50:00.000,7.8124078,52.4572000,89.9,3,A,51,2015-03-20 10:50:51.001,3674,3420,17,0.05,330.96,2.35,3.58
1531371588,2605,2015-03-20 14:51:59.000,7.8239875,52.4610002,108.3,3,A,75,2015-03-20 14:53:14.999,3732,3427,16,0.56,22.94,4.29,8.45
3192961705,2605,2015-03-21 07:00:00.000,,,,0,D,120,,3718,3354,5,,,,
2469122943,2605,2015-03-21 11:01:58.000,7.8305263,52.4654963,65.8,3,A,66,2015-03-21 11:03:04.998,3713,3417,15,1.12,113.38,14.61,65.28
3325003954,2605,2015-03-21 15:04:00.000,7.8313543,52.4655442,94.4,3,A,86,2015-03-21 15:05:26.999,3728,3398,10,0.05,356.52,2.69,3.84
1901154186,2605,2015-03-22 07:11:58.000,7.8326566,52.4659524,94.4,3,A,76,2015-03-22 07:13:14.999,3720,3394,9,0.43,353.89,3.65,7.68
1923679954,2605,2015-03-22 11:14:01.000,7.8324916,52.4660077,78.7,3,A,54,2015-03-22 11:14:55.998,3695,3433,18,0.12,344.06,3.36,5.63
1625846372,2605,2015-03-22 15:16:00.000,7.8230045,52.4615868,104.3,3,A,56,2015-03-22 15:16:56.999,3740,3435,16,0.18,22.28,2.53,3.84
2179495623,2605,2015-03-23 07:23:58.000,7.8127895,52.4533374,94.4,3,A,45,2015-03-23 07:24:43.999,3728,3444,20,0.09,355.21,1.99,3.33
0557915776,2605,2015-03-23 11:26:01.000,7.8124668,52.4546763,95.8,3,A,56,2015-03-23 11:26:57.001,3701,3449,22,0.14,7.21,1.81,2.82
3760596098,2605,2015-03-23 15:27:59.000,7.8116506,52.4530333,87.2,3,A,57,2015-03-23 15:28:56.999,3746,3452,23,0.32,39.98,2.62,4.86
3672566283,2605,2015-03-24 07:35:59.000,7.8119681,52.4532913,104.3,3,A,51,2015-03-24 07:36:50.000,3730,3433,13,0.22,319.16,3.67,7.42
1309829327,2605,2015-03-24 11:38:00.000,7.8119613,52.4531460,95.3,3,A,75,2015-03-24 11:39:15.000,3708,3457,25,0.04,25.56,1.87,3.07
1710646920,2605,2015-03-24 15:40:00.000,7.8129996,52.4541195,94.4,3,A,80,2015-03-24 15:41:20.000,3745,3427,16,0.44,178.26,1.71,2.82
4287825278,2605,2015-03-25 07:47:57.000,7.8138312,52.4557459,94.5,3,A,82,2015-03-25 07:49:19.999,3728,3414,12,0.56,274.60,2.76,4.61
3065190364,2605,2015-03-25 11:50:00.000,7.8150297,52.4581909,81.1,3,A,56,2015-03-25 11:50:56.998,3725,3460,27,0.26,23.59,3.00,7.17
1207599634,2605,2015-03-25 15:52:00.000,,,,0,D,120,,3732,3393,14,,,,
3258850443,2605,2015-03-26 07:59:57.000,7.8132416,52.4526261,63.1,3,A,58,2015-03-26 08:00:55.998,3730,3427,12,0.65,279.84,9.73,23.55
1524848062,2605,2015-03-26 12:02:01.000,7.8116345,52.4532039,95.4,3,A,56,2015-03-26 12:02:57.000,3730,3449,20,0.08,6.55,2.31,3.58
0244690521,2605,2015-03-26 16:04:00.000,7.8141844,52.4526620,91.4,3,A,81,2015-03-26 16:05:21.000,3730,3415,12,0.23,258.21,3.19,5.89
1598836267,2605,2015-03-27 04:09:57.000,7.8146425,52.4523522,107.6,3,A,58,2015-03-27 04:10:55.999,3724,3408,6,0.17,319.82,2.62,4.61
2037379973,2605,2015-03-27 08:12:01.000,7.8147097,52.4523799,90.4,3,A,73,2015-03-27 08:13:14.000,3725,3400,8,1.22,260.83,4.95,6.91
0228848805,2605,2015-03-28 04:21:56.000,7.8137113,52.4517693,101.9,3,A,59,2015-03-28 04:22:55.998,3730,3417,15,0.13,311.95,3.07,4.35
3203017634,2605,2015-03-28 08:24:01.000,7.8118167,52.4532522,97.8,3,A,50,2015-03-28 08:24:51.001,3743,3459,27,0.26,2.62,2.38,3.07
4095137235,2605,2015-03-28 12:25:59.000,7.8133804,52.4518975,89.1,3,A,57,2015-03-28 12:26:56.999,3730,3432,16,0.84,218.23,5.22,21.76
0253182331,2605,2015-03-28 16:28:01.000,7.8133385,52.4520392,120.3,3,A,55,2015-03-28 16:28:56.001,3730,3420,10,0.26,3.93,3.38,8.19
0539775891,2605,2015-03-29 04:33:59.000,7.8136961,52.4517679,101.0,3,A,81,2015-03-29 04:35:20.000,3723,3393,7,0.08,348.65,3.08,5.38
4060778825,2605,2015-03-29 08:35:59.000,7.8115939,52.4531555,121.4,3,A,57,2015-03-29 08:36:56.999,3730,3425,14,0.39,307.36,4.11,12.54
2793649877,2605,2015-03-29 12:38:00.000,7.8117235,52.4531975,95.9,3,A,110,2015-03-29 12:39:50.998,3723,3403,14,0.04,350.62,2.50,3.84
2160849851,2605,2015-03-29 16:40:00.000,7.8149458,52.4525726,79.1,3,A,116,2015-03-29 16:41:56.998,3725,3393,10,0.62,36.04,6.37,30.98
2113132463,2605,2015-03-30 04:46:00.000,,,,0,D,120,2015-03-30 04:48:00.000,3717,3293,1,,,,
2834013957,2605,2015-03-30 08:48:00.000,7.8140582,52.4524675,92.6,3,A,61,2015-03-30 08:49:01.000,3734,3432,14,0.04,9.18,0.21,2.82
1968947435,2605,2015-03-30 12:49:59.000,7.8142579,52.4521928,99.8,3,A,81,2015-03-30 12:51:20.999,3740,3410,15,0.03,260.83,3.77,6.66
2403394413,2605,2015-03-30 16:52:00.000,7.8136539,52.4518246,88.0,3,A,80,2015-03-30 16:53:20.998,3726,3400,10,0.46,317.85,3.17,6.40
2075475561,2605,2015-03-31 04:58:00.000,,,,0,D,120,,3718,3359,2,,,,
1209023002,2605,2015-03-31 08:59:59.000,7.8140999,52.4517717,91.8,3,A,57,2015-03-31 09:00:56.000,3725,3385,11,0.13,337.51,3.48,8.19
3751735973,2605,2015-03-31 13:02:00.000,,,,0,D,120,,3730,3370,11,,,,
2185414925,2605,2015-03-31 17:04:00.000,,,,0,D,120,,3720,3361,3,,,,
2076657848,2605,2015-04-01 05:10:00.000,,,,0,D,120,,3720,3359,6,,,,
2061204719,2605,2015-04-01 09:11:57.000,7.8116161,52.4536438,160.0,3,A,60,2015-04-01 09:12:57.000,3734,3419,16,1.90,162.53,13.35,40.19
0001518602,2605,2015-04-01 13:14:00.000,7.8142725,52.4521836,103.2,3,A,80,2015-04-01 13:15:20.000,3725,3400,12,0.06,349.31,2.89,5.38
2335259554,2605,2015-04-01 17:16:00.000,7.8140724,52.4523507,92.4,3,A,80,2015-04-01 17:17:20.000,3725,3405,12,0.48,32.11,2.77,4.86
0355189481,2605,2015-04-02 05:21:58.000,7.8136125,52.4520097,98.8,3,A,58,2015-04-02 05:22:56.999,3712,3391,2,0.10,324.40,2.04,3.58
3600501007,2605,2015-04-02 09:24:00.000,7.8130008,52.4552421,91.9,3,A,80,2015-04-02 09:25:20.999,3730,3420,14,0.08,3.93,1.98,3.33
4244065268,2605,2015-04-02 13:26:00.000,7.8119832,52.4536273,97.5,3,A,79,2015-04-02 13:27:19.998,3735,3403,10,0.03,6.55,2.34,4.61
1614662860,2605,2015-04-02 17:28:00.000,7.8139767,52.4522581,98.8,3,A,55,2015-04-02 17:28:55.999,3731,3425,14,0.17,343.41,2.14,3.07
3106704790,2605,2015-04-03 05:33:58.000,7.8143692,52.4536366,101.7,3,A,75,2015-04-03 05:35:13.999,3734,3425,14,3.29,304.74,2.48,3.58
3602838566,2605,2015-04-03 09:36:00.000,7.8236744,52.4615329,99.4,3,A,50,2015-04-03 09:36:50.999,3742,3444,20,0.41,310.64,4.18,10.24
0982648545,2605,2015-04-03 13:38:01.000,7.8322131,52.4672508,105.2,3,A,43,2015-04-03 13:38:44.000,3750,3452,24,0.04,11.14,2.48,4.61
0282997169,2605,2015-04-03 17:39:59.000,7.8245863,52.4609231,101.3,3,A,56,2015-04-03 17:40:55.999,3737,3420,9,0.20,15.07,3.53,7.17
4000317251,2605,2015-04-04 05:45:59.000,7.8205389,52.4612268,110.3,3,A,75,2015-04-04 05:47:14.000,3728,3391,11,0.07,346.69,1.80,2.82
3390501661,2605,2015-04-04 09:47:59.000,7.8290380,52.4584297,101.4,3,A,44,2015-04-04 09:48:43.999,3737,3447,17,0.06,16.38,2.20,4.10
1455264196,2605,2015-04-04 13:50:00.000,7.8301019,52.4577860,75.8,3,A,50,2015-04-04 13:50:50.999,3742,3439,23,0.24,26.87,6.26,14.85
3792019740,2605,2015-04-04 17:52:01.000,7.8222928,52.4611839,97.8,3,A,79,2015-04-04 17:53:20.000,3732,3399,9,0.05,9.18,1.99,3.58
0154257622,2605,2015-04-05 05:57:58.000,7.8209313,52.4629246,117.9,3,A,76,2015-04-05 05:59:14.001,3730,3408,11,0.54,349.96,2.50,4.10
2963177645,2605,2015-04-05 09:59:59.000,7.8216421,52.4622953,85.8,3,A,75,2015-04-05 10:01:14.998,3753,3437,21,0.11,355.21,6.94,16.90
3744431673,2605,2015-04-05 14:02:01.000,7.8201755,52.4624306,93.0,3,A,56,2015-04-05 14:02:57.000,3750,3432,19,0.06,0.00,2.41,3.84
1076357079,2605,2015-04-05 18:04:00.000,7.8205311,52.4620000,112.2,3,A,75,2015-04-05 18:05:15.000,3740,3410,12,0.29,19.01,2.81,4.35
4253054777,2605,2015-04-06 06:09:58.000,7.8216822,52.4616324,108.3,3,A,82,2015-04-06 06:11:20.000,3735,3420,13,0.00,14.42,1.74,2.56
1722135770,2605,2015-04-06 10:12:00.000,7.8192601,52.4617165,105.2,3,A,57,2015-04-06 10:12:57.001,3740,3447,20,0.07,11.14,1.83,2.82
2435552392,2605,2015-04-06 14:14:00.000,7.8229676,52.4626499,126.8,3,A,45,2015-04-06 14:14:45.000,3751,3459,22,0.34,187.43,14.38,50.94
0695373185,2605,2015-04-06 18:15:59.000,7.8218973,52.4623273,77.0,3,A,85,2015-04-06 18:17:24.998,3740,3425,14,0.23,263.45,3.82,10.24
3754518172,2605,2015-04-07 06:21:59.000,7.8247388,52.4625691,111.5,3,A,82,2015-04-07 06:23:21.001,3732,3419,14,0.57,340.79,3.16,11.78
0133387669,2605,2015-04-07 10:23:59.000,7.8228230,52.4612235,96.8,3,A,86,2015-04-07 10:25:25.999,3742,3425,15,0.14,353.24,2.99,5.12
0369408332,2605,2015-04-07 14:26:00.000,7.8250812,52.4633187,97.1,3,A,56,2015-04-07 14:26:56.998,3751,3466,26,0.18,5.90,3.61,6.14
3752749204,2605,2015-04-07 18:28:01.000,7.8241987,52.4631621,119.4,3,A,86,2015-04-07 18:29:27.000,3740,3424,14,0.50,7.21,4.52,11.78
1598572917,2605,2015-04-08 06:33:57.000,7.8254002,52.4639261,114.1,3,A,53,2015-04-08 06:34:50.999,3741,3444,18,0.08,46.53,2.86,6.40
2254286698,2605,2015-04-08 10:36:00.000,7.8234818,52.4603964,103.2,3,A,60,2015-04-08 10:37:00.999,3750,3493,30,0.22,356.52,0.21,2.56
3916788149,2605,2015-04-08 14:38:01.000,7.8244034,52.4624091,99.4,3,A,48,2015-04-08 14:38:49.000,3747,3458,20,0.00,28.18,0.21,4.10
3613213679,2605,2015-04-09 06:45:58.000,7.8188972,52.4613512,109.1,3,A,47,2015-04-09 06:46:45.001,3737,3444,16,0.28,39.32,3.50,6.40
3685555695,2605,2015-04-09 10:48:00.000,7.8138876,52.4525257,90.9,3,A,57,2015-04-09 10:48:57.000,3754,3468,24,0.14,31.46,2.69,3.58
1171497743,2605,2015-04-09 14:50:00.000,7.8134556,52.4530685,97.5,3,A,61,2015-04-09 14:51:01.001,3759,3502,37,0.00,338.17,0.21,3.58
1603646747,2605,2015-04-10 06:57:58.000,7.8124613,52.4546743,106.9,3,A,33,2015-04-10 06:58:31.001,3752,3479,26,0.01,46.53,0.24,2.82
0052373676,2605,2015-04-10 11:00:00.000,7.8235773,52.4626541,105.4,3,A,55,2015-04-10 11:00:55.001,3757,3493,33,0.00,45.22,0.26,2.82
3882623934,2605,2015-04-10 15:02:00.000,7.8249214,52.4627088,101.0,3,A,56,2015-04-10 15:02:56.001,3757,3489,35,0.20,58.33,2.82,4.35
4218346887,2605,2015-04-11 07:09:58.000,7.8280349,52.4636613,84.2,3,A,51,2015-04-11 07:10:49.001,3747,3458,20,0.01,356.52,0.26,2.82
2264975821,2605,2015-04-11 11:12:00.000,7.8287210,52.4639807,98.2,3,A,50,2015-04-11 11:12:50.998,3712,3453,19,0.64,350.62,3.56,6.14
4026409621,2605,2015-04-11 15:14:01.000,7.8278892,52.4625699,100.8,3,A,49,2015-04-11 15:14:50.001,3746,3449,18,0.02,357.17,2.10,3.84
1053397089,2605,2015-04-12 07:21:57.000,7.8171791,52.4564865,117.9,3,A,58,2015-04-12 07:22:55.999,3746,3439,18,2.74,173.02,4.72,7.94
0689932367,2605,2015-04-12 11:24:01.000,7.8122848,52.4533256,97.0,3,A,49,2015-04-12 11:24:50.999,3706,3449,22,0.24,49.15,2.66,3.58
0414895523,2605,2015-04-12 15:26:01.000,7.8136006,52.4525881,90.9,3,A,50,2015-04-12 15:26:51.001,3750,3464,24,0.04,349.96,1.65,2.82
1305994855,2605,2015-04-13 07:33:57.000,7.8121798,52.4511310,95.4,3,A,83,2015-04-13 07:35:20.998,3745,3425,15,0.17,23.59,2.86,4.10
3390064648,2605,2015-04-13 11:36:00.000,7.8064751,52.4487512,93.9,3,A,56,2015-04-13 11:36:56.999,3706,3458,23,0.11,348.65,2.72,6.40
2475704357,2605,2015-04-13 15:38:00.000,7.8084663,52.4483171,121.9,3,A,55,2015-04-13 15:38:55.999,3742,3439,15,0.28,29.49,3.76,8.70
0713034783,2605,2015-04-14 07:45:58.000,7.8121050,52.4526521,94.1,3,A,52,2015-04-14 07:46:50.999,3745,3457,21,0.22,16.38,2.06,2.82
2722034797,2605,2015-04-14 11:48:00.000,7.8120859,52.4513182,95.1,3,A,56,2015-04-14 11:48:56.998,3721,3466,25,0.61,10.49,4.06,7.68
4240356843,2605,2015-04-14 15:50:00.000,7.8114053,52.4524988,95.9,3,A,55,2015-04-14 15:50:55.998,3754,3476,27,0.11,20.32,2.18,3.84
1750172406,2605,2015-04-15 07:57:59.000,7.8262524,52.4626372,95.9,3,A,57,2015-04-15 07:58:56.001,3750,3474,25,0.09,19.66,2.08,3.07
3531764311,2605,2015-04-15 11:59:59.000,7.8306429,52.4650971,104.2,3,A,55,2015-04-15 12:00:54.999,3758,3510,38,0.00,138.94,0.36,5.38
2646875022,2605,2015-04-15 16:02:01.000,7.8342811,52.4673709,43.0,3,A,90,2015-04-15 16:03:31.000,3756,3460,24,0.06,190.71,2.09,14.85
0878355712,2605,2015-04-16 04:07:57.000,7.8268536,52.4637810,104.0,3,A,59,2015-04-16 04:08:56.998,3742,3437,15,0.07,1.97,1.86,3.33
2170403171,2605,2015-04-16 08:10:01.000,7.8268193,52.4627676,98.2,3,A,50,2015-04-16 08:10:51.000,3754,3466,27,0.16,349.96,1.94,4.10
3088653451,2605,2015-04-16 12:11:59.000,7.8286486,52.4639629,99.1,3,A,50,2015-04-16 12:12:49.998,3756,3496,34,0.00,28.18,0.23,2.56
2045410071,2605,2015-04-16 16:14:01.000,7.8279035,52.4635978,94.1,3,A,78,2015-04-16 16:15:19.000,3750,3459,20,0.01,222.17,0.40,3.07
0433478122,2605,2015-04-17 04:19:58.000,7.8276709,52.4634356,97.1,3,A,58,2015-04-17 04:20:56.001,3730,3417,5,0.16,3.28,2.44,3.58
0941254785,2605,2015-04-17 08:22:00.000,7.8283352,52.4638113,103.0,3,A,56,2015-04-17 08:22:56.001,3746,3452,17,0.18,36.04,2.60,4.61
4118929463,2605,2015-04-17 12:24:00.000,7.8283607,52.4638349,96.2,3,A,57,2015-04-17 12:24:57.000,3745,3459,22,0.31,27.53,3.24,6.14
0842260439,2605,2015-04-17 16:25:59.000,7.8306253,52.4651420,97.1,3,A,57,2015-04-17 16:26:56.998,3750,3466,24,0.31,11.14,2.21,4.86
4009242380,2605,2015-04-18 04:31:59.000,7.8272143,52.4630015,107.4,3,A,76,2015-04-18 04:33:15.001,3721,3403,5,0.21,343.41,2.42,4.35
2954359308,2605,2015-04-18 08:34:00.000,7.8272771,52.4631746,98.2,3,A,80,2015-04-18 08:35:20.000,3750,3461,25,0.06,334.23,2.61,3.58
1975736636,2605,2015-04-18 12:35:59.000,7.8274840,52.4633631,92.5,3,A,50,2015-04-18 12:36:49.999,3757,3510,39,0.09,328.34,0.23,3.33
2897186554,2605,2015-04-18 16:38:01.000,7.8280699,52.4634502,93.5,3,A,85,2015-04-18 16:39:26.001,3750,3449,17,0.26,297.53,0.24,3.84
0577778597,2605,2015-04-19 04:43:58.000,7.8265464,52.4627402,106.4,3,A,81,2015-04-19 04:45:19.000,3720,3395,3,0.01,329.65,0.26,2.82
3174254445,2605,2015-04-19 08:46:00.000,7.8287887,52.4643684,94.3,3,A,56,2015-04-19 08:46:56.001,3747,3454,20,0.30,21.63,2.07,3.33
0860154067,2605,2015-04-19 12:47:59.000,7.8283734,52.4621997,88.6,3,A,55,2015-04-19 12:48:54.999,3759,3482,33,0.03,9.18,0.22,3.07
2896394429,2605,2015-04-19 16:50:00.000,7.8267982,52.4626672,83.5,3,A,56,2015-04-19 16:50:56.999,3753,3453,21,0.10,0.66,2.66,4.10
1418579797,2605,2015-04-20 04:55:58.000,7.8270076,52.4627862,109.6,3,A,57,2015-04-20 04:56:55.998,3726,3422,10,0.21,353.24,1.97,3.58
1107101255,2605,2015-04-20 08:58:01.000,7.8271851,52.4630629,99.9,3,A,50,2015-04-20 08:58:51.000,3752,3472,27,0.11,309.33,2.75,4.61
3561757471,2605,2015-04-20 12:59:59.000,7.8271819,52.4629299,83.1,3,A,56,2015-04-20 13:00:55.999,3754,3482,31,0.14,345.37,2.24,4.10
1703708331,2605,2015-04-20 17:02:01.000,7.8259151,52.4621267,130.3,3,A,56,2015-04-20 17:02:57.000,3752,3465,24,1.17,40.63,7.66,18.94
2776353001,2605,2015-04-21 05:07:57.000,7.8273140,52.4628643,89.4,3,A,59,2015-04-21 05:08:56.999,3730,3405,9,0.24,329.65,3.92,6.66
3762994845,2605,2015-04-21 09:10:00.000,7.8275855,52.4634106,89.2,3,A,55,2015-04-21 09:10:55.999,3754,3464,27,0.36,41.29,2.71,4.61
0039081631,2605,2015-04-21 13:12:00.000,7.8265544,52.4637567,90.4,3,A,60,2015-04-21 13:13:00.998,3759,3503,39,0.00,349.96,0.21,2.82
0116600816,2605,2015-04-21 17:14:01.000,7.8281092,52.4617324,87.4,3,A,61,2015-04-21 17:15:02.000,3750,3452,18,0.34,147.46,1.31,29.18
3405340803,2605,2015-04-22 05:19:57.000,7.8269566,52.4625805,100.5,3,A,76,2015-04-22 05:21:13.999,3732,3425,11,0.20,304.74,1.89,3.07
2564395181,2605,2015-04-22 09:22:00.000,7.8276162,52.4645590,103.5,3,A,55,2015-04-22 09:22:55.998,3745,3461,22,0.10,356.52,5.25,16.13
1555710021,2605,2015-04-22 13:24:01.000,7.8266884,52.4631826,89.5,3,A,84,2015-04-22 13:25:25.000,3757,3487,33,0.00,15.73,0.23,2.82
2883717587,2605,2015-04-22 17:26:00.000,7.8266955,52.4623407,94.4,3,A,61,2015-04-22 17:27:01.001,3747,3453,18,0.36,304.74,0.22,3.33
3080015075,2605,2015-04-23 05:31:58.000,7.8262405,52.4626418,115.6,3,A,58,2015-04-23 05:32:56.000,3734,3433,13,0.16,66.19,4.08,12.03
0543677591,2605,2015-04-23 09:34:00.000,7.8274487,52.4628144,100.6,3,A,56,2015-04-23 09:34:56.001,3747,3463,23,0.30,337.51,2.40,3.84
2645215230,2605,2015-04-23 13:36:00.000,7.8261294,52.4622443,86.3,3,A,50,2015-04-23 13:36:50.000,3754,3472,27,0.15,46.53,2.10,5.12
1268008632,2605,2015-04-23 17:37:59.000,7.8267647,52.4618061,96.3,3,A,81,2015-04-23 17:39:20.999,3747,3442,19,0.16,13.76,1.90,3.33
3113119013,2605,2015-04-24 05:43:59.000,7.8257746,52.4621460,101.4,3,A,52,2015-04-24 05:44:51.001,3740,3447,16,0.14,339.48,2.85,4.35
0356568382,2605,2015-04-24 09:46:00.000,7.8274235,52.4633272,90.3,3,A,55,2015-04-24 09:46:55.001,3756,3487,34,0.00,351.93,0.25,3.33
0325859555,2605,2015-04-24 13:47:59.000,7.8259755,52.4614237,89.4,3,A,56,2015-04-24 13:48:55.999,3757,3496,35,0.08,357.17,3.97,9.47
2476206532,2605,2015-04-24 17:50:00.000,7.8257241,52.4618563,98.7,3,A,55,2015-04-24 17:50:55.998,3752,3457,22,0.01,357.83,0.25,4.10
1278980313,2605,2015-04-25 05:55:58.000,7.8269103,52.4627633,111.9,3,A,111,2015-04-25 05:57:49.999,3742,3435,18,0.37,337.51,3.03,4.86
3520181000,2605,2015-04-25 09:58:01.000,7.8258021,52.4616754,94.0,3,A,56,2015-04-25 09:58:57.000,3737,3437,13,0.12,28.84,2.16,3.33
0281588080,2605,2015-04-25 13:59:59.000,7.8261543,52.4625378,104.0,3,A,80,2015-04-25 14:01:19.999,3750,3459,24,0.13,346.69,2.45,3.84
1412319091,2605,2015-04-25 18:02:01.000,7.8254880,52.4618568,114.4,3,A,85,2015-04-25 18:03:26.001,3737,3427,12,0.21,359.79,3.82,5.63
2096575019,2605,2015-04-26 06:07:57.000,7.8271701,52.4623224,106.1,3,A,83,2015-04-26 06:09:20.998,3737,3413,14,0.27,30.80,2.18,3.33
3370141248,2605,2015-04-26 10:10:01.000,7.8273013,52.4628759,74.7,3,A,56,2015-04-26 10:10:57.001,3752,3468,28,0.30,334.23,4.85,10.24
4268002667,2605,2015-04-26 14:11:59.000,7.8270842,52.4625470,144.2,3,A,56,2015-04-26 14:12:55.999,3751,3439,24,1.02,203.16,6.80,26.62
2852954564,2605,2015-04-26 18:14:00.000,7.8252213,52.4620862,104.5,3,A,55,2015-04-26 18:14:55.999,3734,3417,10,0.34,335.54,2.37,3.84
2767515547,2605,2015-04-27 06:20:00.000,7.8272252,52.4626329,110.0,3,A,56,2015-04-27 06:20:56.000,3726,3420,9,0.22,30.15,3.88,7.68
3279566251,2605,2015-04-27 10:22:00.000,7.8243390,52.4622074,84.1,3,A,50,2015-04-27 10:22:50.000,3745,3444,18,0.35,308.67,4.51,13.06
3957398514,2605,2015-04-27 14:23:59.000,7.8270076,52.4625774,94.8,3,A,51,2015-04-27 14:24:50.999,3754,3466,28,0.22,28.18,2.05,3.58
0058690776,2605,2015-04-27 18:26:00.000,7.8251225,52.4620312,94.6,3,A,80,2015-04-27 18:27:20.999,3735,3420,12,0.15,13.11,2.15,3.07
3040745301,2605,2015-04-28 06:31:58.000,7.8284398,52.4634020,102.9,3,A,52,2015-04-28 06:32:50.998,3740,3454,20,0.26,47.19,1.60,2.30
2003410750,2605,2015-04-28 10:34:00.000,7.8268330,52.4630488,111.7,3,A,56,2015-04-28 10:34:56.999,3747,3477,31,0.13,31.46,2.60,4.35
4054864245,2605,2015-04-28 14:36:01.000,7.8263004,52.4626227,98.7,3,A,55,2015-04-28 14:36:56.001,3742,3461,24,0.33,11.14,2.39,4.86
1675826145,2605,2015-04-29 06:43:57.000,7.8263330,52.4625441,103.2,3,A,46,2015-04-29 06:44:43.999,3740,3452,22,0.02,345.37,2.33,3.07
3151265734,2605,2015-04-29 10:46:00.000,7.8311328,52.4655471,104.7,3,A,49,2015-04-29 10:46:49.999,3753,3481,29,0.12,17.69,2.21,3.33
