key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate
3521000192,3521,2015-05-29 16:14:01.000,7.8140686,52.4588891,107.8,3,A,13,2015-05-29 16:14:15.000,3569,3312,24,0.36,316.54,1.41,5.63
3718028184,3521,2015-05-29 16:14:01.000,7.8140973,52.4588952,109.8,3,A,14,2015-05-29 16:14:16.000,3569,3303,24,0.09,319.82,0.48,5.38
2284602256,3521,2015-05-29 16:14:01.000,7.8141034,52.4589070,109.5,3,A,15,2015-05-29 16:14:17.000,3569,3310,24,0.02,319.82,0.47,5.12
2572087560,3521,2015-05-29 16:14:01.000,7.8140902,52.4589183,110.3,3,A,16,2015-05-29 16:14:18.000,3569,3320,24,0.25,314.57,1.80,5.12
0737942362,3521,2015-05-29 16:14:01.000,7.8140891,52.4589177,110.0,3,A,17,2015-05-29 16:14:19.000,3569,3320,24,0.12,319.16,3.04,5.38
1239883890,3521,2015-05-29 16:14:01.000,7.8140939,52.4589193,109.3,3,A,18,2015-05-29 16:14:20.000,3569,3316,24,0.15,324.40,1.78,5.63
3381510566,3521,2015-05-29 16:14:01.000,7.8140953,52.4589200,109.0,3,A,19,2015-05-29 16:14:21.000,3569,3317,24,0.12,331.61,0.91,5.63
1603491902,3521,2015-05-29 16:14:01.000,7.8141095,52.4589205,109.0,3,A,20,2015-05-29 16:14:22.000,3569,3316,24,0.31,338.17,1.01,5.63
2362686222,3521,2015-05-29 16:14:01.000,7.8141273,52.4589216,109.0,3,A,21,2015-05-29 16:14:23.000,3569,3315,24,0.37,344.06,0.87,5.38
3859558778,3521,2015-05-29 16:14:01.000,7.8141344,52.4589240,109.1,3,A,22,2015-05-29 16:14:24.000,3569,3298,24,0.43,348.65,2.46,5.38
0556619118,3521,2015-05-29 16:14:01.000,7.8141108,52.4589254,108.3,3,A,23,2015-05-29 16:14:25.000,3569,3316,24,0.09,349.96,0.89,5.38
1241799794,3521,2015-05-29 16:14:01.000,7.8141008,52.4589250,108.0,3,A,24,2015-05-29 16:14:26.000,3569,3293,24,0.02,351.27,0.50,5.12
1365483948,3521,2015-05-29 16:14:01.000,7.8141045,52.4589226,108.0,3,A,25,2015-05-29 16:14:27.000,3569,3316,24,0.14,342.10,2.89,5.12
0441959506,3521,2015-05-29 16:14:01.000,7.8141089,52.4589211,108.5,3,A,26,2015-05-29 16:14:28.000,3569,3316,24,0.08,342.75,1.21,5.12
4161503854,3521,2015-05-29 16:14:01.000,7.8140980,52.4589098,108.7,3,A,27,2015-05-29 16:14:29.000,3569,3315,24,0.33,353.24,2.29,5.12
2341999297,3521,2015-05-29 16:14:01.000,7.8140876,52.4589088,109.2,3,A,28,2015-05-29 16:14:30.000,3569,3312,24,0.04,354.55,0.56,5.12
2281531868,3521,2015-05-29 16:14:01.000,7.8140916,52.4589116,109.0,3,A,29,2015-05-29 16:14:31.000,3569,3315,24,0.02,354.55,0.43,4.86
2246786333,3521,2015-05-29 16:14:01.000,7.8140913,52.4589149,108.9,3,A,30,2015-05-29 16:14:32.000,3569,3315,24,0.06,354.55,0.41,4.86
2970192031,3521,2015-05-29 16:14:01.000,7.8141029,52.4589134,109.5,3,A,31,2015-05-29 16:14:33.000,3569,3300,24,0.28,1.31,2.83,4.86
2652162445,3521,2015-05-29 16:14:01.000,7.8141139,52.4589141,109.4,3,A,32,2015-05-29 16:14:34.000,3569,3311,24,0.43,8.52,2.48,5.12
3865947421,3521,2015-05-29 16:14:01.000,7.8141303,52.4589137,109.7,3,A,33,2015-05-29 16:14:35.000,3569,3314,24,0.26,12.45,0.80,4.86
2818699591,3521,2015-05-29 16:14:01.000,7.8141057,52.4588990,109.7,3,A,34,2015-05-29 16:14:36.000,3569,3314,24,0.04,7.86,2.86,4.86
2698277069,3521,2015-05-29 16:14:01.000,7.8140869,52.4588897,109.0,3,A,36,2015-05-29 16:14:37.000,3569,3312,24,0.62,358.48,3.06,5.12
1719154970,3521,2015-05-29 16:14:01.000,7.8140931,52.4588937,108.7,3,A,36,2015-05-29 16:14:38.000,3569,3312,24,0.04,3.93,0.65,5.12
1810110782,3521,2015-05-29 16:14:01.000,7.8140944,52.4588984,108.4,3,A,37,2015-05-29 16:14:39.000,3569,3310,24,0.04,5.90,3.45,5.12
3622546897,3521,2015-05-29 16:14:01.000,7.8140946,52.4589071,108.1,3,A,38,2015-05-29 16:14:40.000,3569,3312,24,0.31,5.90,1.49,5.38
0446835904,3521,2015-05-29 16:14:01.000,7.8140997,52.4589120,107.7,3,A,39,2015-05-29 16:14:41.000,3569,3310,24,0.44,10.49,2.79,5.12
1427055168,3521,2015-05-29 16:14:01.000,7.8141025,52.4589089,107.7,3,A,40,2015-05-29 16:14:42.000,3569,3311,24,0.07,15.07,0.88,5.12
1494901405,3521,2015-05-29 16:14:01.000,7.8140989,52.4589104,108.0,3,A,41,2015-05-29 16:14:43.000,3569,3312,24,0.17,8.52,3.82,5.12
3817075059,3521,2015-05-29 16:14:01.000,7.8141072,52.4589039,108.2,3,A,42,2015-05-29 16:14:44.000,3569,3311,24,0.61,17.69,2.65,5.63
1452309547,3521,2015-05-29 16:14:01.000,7.8140974,52.4589112,108.4,3,A,43,2015-05-29 16:14:45.000,3569,3310,24,0.08,13.76,0.90,5.38
0534797894,3521,2015-05-29 16:14:01.000,7.8140811,52.4589168,107.6,3,A,44,2015-05-29 16:14:46.000,3569,3310,24,0.04,11.14,1.62,5.38
0732368110,3521,2015-05-29 16:14:01.000,7.8140875,52.4589136,108.4,3,A,45,2015-05-29 16:14:47.000,3569,3311,24,0.47,18.35,3.02,5.38
0436492148,3521,2015-05-29 16:14:01.000,7.8140754,52.4589086,108.6,3,A,46,2015-05-29 16:14:48.000,3569,3312,24,0.04,19.66,0.70,5.38
2500685905,3521,2015-05-29 16:14:01.000,7.8141300,52.4588911,108.3,3,A,47,2015-05-29 16:14:49.000,3569,3273,24,0.06,22.94,1.01,5.89
2041282711,3521,2015-05-29 16:14:01.000,7.8141540,52.4588807,108.9,3,A,48,2015-05-29 16:14:50.000,3569,3310,24,0.22,21.63,0.97,5.38
2467737923,3521,2015-05-29 16:14:01.000,7.8141665,52.4588757,109.7,3,A,49,2015-05-29 16:14:51.000,3569,3310,24,0.56,30.15,3.14,5.38
3957921088,3521,2015-05-29 16:14:01.000,7.8141575,52.4588435,108.3,3,A,50,2015-05-29 16:14:52.000,3569,3278,24,1.58,187.43,3.48,5.89
2381436587,3521,2015-05-29 16:14:01.000,7.8141407,52.4588375,107.9,3,A,51,2015-05-29 16:14:53.000,3569,3310,24,0.04,186.78,0.59,5.63
0987819935,3521,2015-05-29 16:14:01.000,7.8141266,52.4588469,108.2,3,A,52,2015-05-29 16:14:54.000,3569,3310,24,0.75,195.95,2.80,5.63
4246169948,3521,2015-05-29 16:14:01.000,7.8141215,52.4588687,109.1,3,A,53,2015-05-29 16:14:55.000,3569,3311,24,1.15,345.37,3.49,5.89
3527449525,3521,2015-05-29 16:14:01.000,7.8141175,52.4588883,109.4,3,A,54,2015-05-29 16:14:56.000,3569,3295,24,0.08,347.34,0.84,5.89
2446893009,3521,2015-05-29 16:14:01.000,7.8141291,52.4589000,109.8,3,A,55,2015-05-29 16:14:57.000,3569,3310,24,0.77,350.62,3.64,5.89
2603842220,3521,2015-05-29 16:14:01.000,7.8141304,52.4589072,109.8,3,A,56,2015-05-29 16:14:58.000,3569,3310,24,0.26,355.86,0.86,5.89
2107125138,3521,2015-05-29 16:14:01.000,7.8141357,52.4589113,110.0,3,A,57,2015-05-29 16:14:59.000,3569,3308,24,0.53,356.52,2.10,5.63
0412431442,3521,2015-05-29 16:14:01.000,7.8141453,52.4589147,110.4,3,A,58,2015-05-29 16:15:00.000,3569,3303,24,0.27,1.97,2.14,5.63
1693720376,3521,2015-05-29 16:14:01.000,7.8141464,52.4589151,110.7,3,A,59,2015-05-29 16:15:01.000,3569,3308,24,0.27,8.52,1.97,5.63
1253270504,3521,2015-05-29 16:14:01.000,7.8141390,52.4589142,110.7,3,A,60,2015-05-29 16:15:02.000,3569,3310,24,0.20,7.21,3.03,5.63
2583357591,3521,2015-05-29 16:14:01.000,7.8141290,52.4589212,110.6,3,A,61,2015-05-29 16:15:03.000,3569,3308,24,0.55,5.24,3.76,5.89
4082996292,3521,2015-05-29 16:14:01.000,7.8141265,52.4589201,109.8,3,A,62,2015-05-29 16:15:04.000,3569,3310,24,0.05,5.90,1.03,5.89
0652325291,3521,2015-05-30 07:00:00.000,,,,0,D,120,,3730,3320,25,,,,
0890222735,3521,2015-05-30 07:59:58.000,7.8138609,52.4584358,94.8,3,A,77,2015-05-30 08:01:15.000,3717,3349,25,1.18,162.53,6.96,14.34
0513790669,3521,2015-05-30 09:00:00.000,7.8206831,52.4599691,96.9,3,A,49,2015-05-30 09:00:50.001,3721,3334,25,0.33,351.27,3.73,6.91
3617586744,3521,2015-05-30 09:59:59.000,7.8200599,52.4595032,81.3,3,A,49,2015-05-30 10:00:48.999,3715,3261,21,1.32,33.42,10.35,43.26
3328959759,3521,2015-05-31 06:59:57.000,7.8139399,52.4584836,95.8,3,A,76,2015-05-31 07:01:13.999,3725,3322,22,0.60,335.54,4.76,14.59
2888007492,3521,2015-05-31 08:00:01.000,7.8206605,52.4600251,89.3,3,A,78,2015-05-31 08:01:20.000,3723,3297,20,0.57,338.82,5.94,14.34
1469419740,3521,2015-05-31 08:59:59.000,7.8205392,52.4599527,105.8,3,A,47,2015-05-31 09:00:47.999,3723,3341,28,0.20,224.13,3.20,4.10
4133625312,3521,2015-05-31 10:00:01.000,7.8206196,52.4599370,84.5,3,A,48,2015-05-31 10:00:50.001,3730,3354,30,0.38,342.10,5.45,10.75
1864835227,3521,2015-06-01 06:59:57.000,7.8206553,52.4600279,100.2,3,A,58,2015-06-01 07:00:56.001,3728,3281,25,1.40,212.99,6.17,15.10
0200991804,3521,2015-06-01 07:59:59.000,7.8143164,52.4590119,134.1,3,A,49,2015-06-01 08:00:49.999,3724,3316,23,1.30,342.75,7.19,25.86
0565078729,3521,2015-06-01 09:00:00.000,7.8207505,52.4597948,130.2,3,A,20,2015-06-01 09:00:20.998,3720,3323,24,0.53,305.40,10.22,22.02
2256988069,3521,2015-06-01 10:00:00.000,7.8205714,52.4599656,98.5,3,A,49,2015-06-01 10:00:49.999,3725,3333,29,0.05,354.55,3.13,4.10
4005738049,3521,2015-06-02 06:59:58.000,7.8205768,52.4599257,89.0,3,A,52,2015-06-02 07:00:50.000,3728,3322,25,0.24,327.68,3.62,4.35
3859154700,3521,2015-06-02 07:59:59.000,7.8205757,52.4599299,108.1,3,A,44,2015-06-02 08:00:43.999,3730,3281,27,0.05,321.78,6.27,8.45
4102844131,3521,2015-06-02 09:00:01.000,7.8207148,52.4601866,72.4,3,A,15,2015-06-02 09:00:17.001,3730,3341,26,3.50,201.20,9.03,27.65
0279789798,3521,2015-06-02 10:00:00.000,7.8206253,52.4599019,96.5,3,A,55,2015-06-02 10:00:56.001,3730,3332,26,0.09,5.24,2.84,4.35
1859628417,3521,2015-06-03 07:00:00.000,,,,0,D,120,,3721,3276,19,,,,
2601030906,3521,2015-06-03 07:59:57.000,7.8205687,52.4599990,106.0,3,A,59,2015-06-03 08:00:57.000,3715,3312,22,0.13,9.83,3.96,5.89
3113475638,3521,2015-06-03 09:00:00.000,7.8206775,52.4599344,114.6,3,A,13,2015-06-03 09:00:14.000,3718,3332,23,0.16,351.93,5.35,8.19
3113580212,3521,2015-06-03 10:00:00.000,7.8205845,52.4599345,108.9,3,A,55,2015-06-03 10:00:56.000,3723,3281,24,0.20,37.36,4.24,7.42
3475084848,3521,2015-06-04 06:59:57.000,7.8136998,52.4587736,109.5,3,A,118,2015-06-04 07:01:56.001,3730,3305,25,2.54,258.21,12.64,33.02
0289682606,3521,2015-06-04 07:59:59.000,7.8206183,52.4599432,107.4,3,A,80,2015-06-04 08:01:19.999,3720,3315,24,0.45,302.12,3.27,7.68
1184347007,3521,2015-06-04 09:00:01.000,7.8206007,52.4599840,108.9,3,A,11,2015-06-04 09:00:13.000,3721,3353,28,0.33,19.66,3.83,5.89
3445580463,3521,2015-06-04 09:59:59.000,7.8206547,52.4599632,93.4,3,A,22,2015-06-04 10:00:21.999,3732,3359,30,0.20,218.23,3.10,3.84
1528050046,3521,2015-06-05 06:59:58.000,7.8205786,52.4600589,100.1,3,A,83,2015-06-05 07:01:21.001,3731,3271,27,0.43,22.94,5.74,7.42
0839501522,3521,2015-06-05 07:59:59.000,7.8205668,52.4599147,110.3,3,A,29,2015-06-05 08:00:29.999,3734,3364,32,0.41,3.28,7.61,18.94
3628147882,3521,2015-06-05 09:00:01.000,7.8205905,52.4600072,103.5,3,A,54,2015-06-05 09:00:56.000,3740,3371,34,0.20,5.24,4.15,7.17
0887646434,3521,2015-06-05 10:00:00.000,7.8205382,52.4599679,105.6,3,A,80,2015-06-05 10:01:20.001,3742,3374,36,0.46,352.58,4.13,6.66
0874613550,3521,2015-06-06 06:59:56.000,7.8206353,52.4599964,95.7,3,A,52,2015-06-06 07:00:49.998,3735,3344,29,0.74,15.73,4.20,9.47
1614070786,3521,2015-06-06 08:00:00.000,7.8206675,52.4600010,105.7,3,A,84,2015-06-06 08:01:25.999,3732,3339,29,0.12,356.52,4.16,7.68
2655473455,3521,2015-06-06 09:00:00.000,7.8155497,52.4591570,103.2,3,A,19,2015-06-06 09:00:20.999,3728,3344,25,0.93,147.46,10.79,27.14
3983225023,3521,2015-06-06 10:00:00.000,7.8205513,52.4599650,99.5,3,A,24,2015-06-06 10:00:25.999,3735,3359,31,0.73,214.96,5.79,12.03
3216273174,3521,2015-06-07 06:59:57.000,7.8191570,52.4596150,83.6,3,A,81,2015-06-07 07:01:19.999,3735,3291,24,0.32,28.18,6.80,7.42
0748246391,3521,2015-06-07 08:00:00.000,7.8206335,52.4599653,106.3,3,A,74,2015-06-07 08:01:14.998,3732,3350,30,0.41,325.06,5.00,8.96
0798611566,3521,2015-06-07 09:00:01.000,7.8179480,52.4595925,100.0,3,A,54,2015-06-07 09:00:56.000,3737,3374,38,0.23,20.32,8.26,9.22
3045124021,3521,2015-06-07 09:59:59.000,7.8206387,52.4599128,107.3,3,A,50,2015-06-07 10:00:49.999,3741,3369,33,0.88,9.18,6.23,8.19
0224970375,3521,2015-06-08 07:00:00.000,,,,0,D,120,,3730,3305,22,,,,
3693036210,3521,2015-06-08 07:59:58.000,7.8205749,52.4599547,117.8,3,A,52,2015-06-08 08:00:50.001,3715,3277,22,0.19,21.63,4.71,5.89
3053324082,3521,2015-06-08 08:59:59.000,7.8205953,52.4599173,108.0,3,A,56,2015-06-08 09:00:55.999,3725,3337,26,0.39,334.23,4.91,7.17
4152239682,3521,2015-06-08 10:00:01.000,7.8207490,52.4599489,118.8,3,A,34,2015-06-08 10:00:36.000,3726,3339,27,0.35,15.07,6.31,15.62
3480469304,3521,2015-06-09 06:59:56.000,7.8159972,52.4598785,110.7,3,A,82,2015-06-09 07:01:19.998,3723,3256,20,0.16,36.04,3.00,3.84
0439246773,3521,2015-06-09 08:00:00.000,7.8206307,52.4598782,118.7,3,A,42,2015-06-09 08:00:43.999,3726,3363,31,0.25,269.35,4.76,6.14
0944797806,3521,2015-06-09 09:00:00.000,7.8206385,52.4599370,107.7,3,A,48,2015-06-09 09:00:49.998,3728,3342,29,0.05,358.48,4.23,5.12
2583946163,3521,2015-06-09 10:00:01.000,7.8206294,52.4599509,100.4,3,A,78,2015-06-09 10:01:20.000,3730,3339,29,0.51,4.59,5.25,9.73
0198611185,3521,2015-06-10 06:59:57.000,7.8133963,52.4554687,101.4,3,A,47,2015-06-10 07:00:44.001,3728,3281,22,0.48,271.32,4.19,9.98
1649007378,3521,2015-06-10 08:00:00.000,7.8129886,52.4543078,73.2,3,A,16,2015-06-10 08:00:17.000,3736,3378,34,0.43,43.91,7.90,18.18
0444858060,3521,2015-06-10 09:00:00.000,7.8125914,52.4544727,98.0,3,A,61,2015-06-10 09:01:02.000,3745,3393,45,0.25,23.59,1.40,4.61
1825873944,3521,2015-06-10 09:59:59.000,7.8128813,52.4537016,88.9,3,A,60,2015-06-10 10:01:00.998,3746,3389,36,0.66,298.19,3.22,5.38
0338297263,3521,2015-06-11 06:59:58.000,7.8140204,52.4588341,82.4,3,A,27,2015-06-11 07:00:26.001,3742,3352,30,0.43,13.11,4.64,9.47
1383137602,3521,2015-06-11 07:59:59.000,7.8140180,52.4591672,108.5,3,A,55,2015-06-11 08:00:55.998,3735,3339,28,0.63,136.97,5.26,10.24
0950937203,3521,2015-06-11 09:00:01.000,7.8136804,52.4585300,86.0,3,A,103,2015-06-11 09:01:44.001,3732,3330,27,0.90,173.67,7.12,22.02
3632209374,3521,2015-06-11 09:59:59.000,7.8131252,52.4584235,93.8,3,A,56,2015-06-11 10:00:56.999,3741,3388,38,0.05,327.02,3.32,6.14
3485417237,3521,2015-06-12 06:59:58.000,7.8153149,52.4591798,110.7,3,A,101,2015-06-12 07:01:39.998,3737,3327,32,5.60,247.73,9.72,90.11
1717270502,3521,2015-06-12 08:00:00.000,7.8153147,52.4590998,102.2,3,A,85,2015-06-12 08:01:26.001,3732,3309,32,0.46,328.34,4.54,11.78
1424790072,3521,2015-06-12 09:00:00.000,7.8148216,52.4582702,72.0,3,A,43,2015-06-12 09:00:44.001,3735,3383,37,0.37,180.88,11.51,49.66
1544866139,3521,2015-06-12 09:59:59.000,7.8138970,52.4584789,84.8,3,A,87,2015-06-12 10:01:26.999,3737,3354,32,0.57,151.39,5.92,15.62
2500453118,3521,2015-06-13 06:59:58.000,7.8141043,52.4593037,91.6,3,A,57,2015-06-13 07:00:56.001,3736,3341,29,0.23,192.68,9.13,15.36
3825950579,3521,2015-06-13 07:59:59.000,7.8140134,52.4600643,88.6,3,A,68,2015-06-13 08:01:08.999,3747,3410,42,0.77,319.82,4.01,7.42
2694727829,3521,2015-06-13 09:00:00.000,7.8142264,52.4584201,161.9,3,A,85,2015-06-13 09:01:25.999,3746,3389,40,0.39,20.32,9.57,15.62
3402017296,3521,2015-06-13 10:00:00.000,,,,0,D,120,,3742,3349,32,,,,
0383833048,3521,2015-06-14 06:59:57.000,7.8117618,52.4587126,113.5,3,A,83,2015-06-14 07:01:20.999,3725,3295,20,0.12,129.76,4.26,7.68
0743220387,3521,2015-06-14 08:00:01.000,7.8118923,52.4595336,113.7,3,A,54,2015-06-14 08:00:56.000,3728,3320,25,0.46,348.00,5.76,9.22
3377689669,3521,2015-06-14 08:59:59.000,7.8112862,52.4591396,94.0,3,A,57,2015-06-14 09:00:56.998,3721,3315,23,0.19,300.81,4.29,7.17
1273882901,3521,2015-06-14 10:00:00.000,7.8108229,52.4589092,93.3,3,A,73,2015-06-14 10:01:13.999,3730,3326,28,0.49,343.41,3.68,4.35
1114997399,3521,2015-06-15 06:59:58.000,7.8189600,52.4571278,107.9,3,A,51,2015-06-15 07:00:50.001,3726,3321,24,0.91,211.03,8.10,14.34
0018302046,3521,2015-06-15 07:59:59.000,7.8183097,52.4569391,100.3,3,A,56,2015-06-15 08:00:55.998,3730,3332,28,0.31,202.51,3.83,5.63
0855957387,3521,2015-06-15 09:00:00.000,7.8190914,52.4571417,105.2,3,A,33,2015-06-15 09:00:34.998,3731,3350,31,0.21,316.54,4.49,5.89
1530013338,3521,2015-06-15 10:00:01.000,7.8194220,52.4571786,101.4,3,A,54,2015-06-15 10:00:56.001,3737,3366,36,0.19,30.80,7.19,13.06
3839236800,3521,2015-06-16 06:59:56.000,7.8153276,52.4588274,110.1,3,A,77,2015-06-16 07:01:13.998,3728,3310,25,0.74,126.48,5.21,6.14
2574874168,3521,2015-06-16 08:00:01.000,7.8166097,52.4585031,100.7,3,A,27,2015-06-16 08:00:29.001,3726,3344,28,0.11,9.83,4.43,6.66
0748538441,3521,2015-06-16 08:59:59.000,7.8188564,52.4575855,99.5,3,A,18,2015-06-16 09:00:17.999,3726,3334,27,0.09,1.97,3.22,3.84
2403813185,3521,2015-06-16 10:00:00.000,7.8183466,52.4572223,89.6,3,A,108,2015-06-16 10:01:49.999,3732,3326,30,0.31,334.23,5.95,9.73
2992614024,3521,2015-06-17 04:25:58.000,7.8112884,52.4586168,120.3,3,A,57,2015-06-17 04:26:56.001,3710,3282,20,0.19,355.86,4.89,11.26
1720734468,3521,2015-06-17 08:28:00.000,,,,0,D,120,2015-06-17 08:30:00.001,3732,3347,30,,,,
0359566681,3521,2015-06-17 12:30:00.000,7.8115405,52.4586021,102.5,3,A,79,2015-06-17 12:31:20.001,3742,3374,36,0.68,305.40,9.80,19.71
4089556826,3521,2015-06-17 16:32:00.000,7.8111407,52.4592659,103.2,3,A,55,2015-06-17 16:32:56.001,3737,3352,32,0.31,334.89,5.02,9.98
1611585767,3521,2015-06-18 04:37:58.000,7.8174440,52.4569748,108.1,3,A,88,2015-06-18 04:39:26.000,3723,3312,25,0.21,297.53,3.87,6.14
0386991242,3521,2015-06-18 08:40:00.000,7.8197070,52.4574850,104.5,3,A,87,2015-06-18 08:41:27.001,3730,3327,28,0.49,357.83,4.25,5.38
0909686039,3521,2015-06-18 12:42:00.000,7.8166222,52.4581512,7.5,3,A,73,2015-06-18 12:43:14.001,3731,3325,27,1.82,129.11,14.87,36.35
0360349914,3521,2015-06-18 16:44:00.000,7.8157614,52.4589216,93.6,3,A,57,2015-06-18 16:44:57.000,3728,3331,29,0.38,15.07,5.33,9.47
4144928824,3521,2015-06-19 04:49:57.000,7.8177732,52.4596626,74.1,3,A,77,2015-06-19 04:51:14.998,3721,3300,23,8.13,121.90,10.23,28.42
0506754396,3521,2015-06-19 08:52:01.000,7.8118208,52.4592505,95.8,3,A,74,2015-06-19 08:53:15.001,3728,3320,29,0.31,30.15,4.05,6.91
3779659988,3521,2015-06-19 12:54:00.000,7.8116118,52.4592674,90.6,3,A,73,2015-06-19 12:55:14.000,3726,3321,29,0.92,163.18,6.73,15.10
1005267635,3521,2015-06-19 16:56:00.000,7.8130334,52.4587081,105.0,3,A,80,2015-06-19 16:57:20.998,3681,3295,24,0.01,340.79,2.81,3.33
3240914794,3521,2015-06-20 05:01:58.000,7.8132005,52.4585977,106.3,3,A,74,2015-06-20 05:03:13.998,3717,3284,23,0.30,28.18,4.25,9.73
3273891629,3521,2015-06-20 09:04:01.000,7.8119907,52.4593225,98.0,3,A,80,2015-06-20 09:05:21.000,3718,3291,23,0.06,19.66,2.74,3.33
4273541300,3521,2015-06-20 13:06:00.000,7.8112396,52.4587205,82.6,3,A,73,2015-06-20 13:07:14.000,3725,3288,28,0.16,356.52,4.95,10.50
3256399396,3521,2015-06-20 17:08:01.000,7.8122938,52.4585234,69.8,3,A,55,2015-06-20 17:08:56.000,3679,3297,24,0.25,327.68,5.93,5.89
0512570271,3521,2015-06-21 05:13:57.000,7.8111933,52.4587524,78.8,3,A,53,2015-06-21 05:14:50.999,3721,3265,25,0.18,359.14,4.02,7.42
3727284286,3521,2015-06-21 09:16:01.000,7.8108358,52.4584627,100.2,3,A,54,2015-06-21 09:16:56.001,3728,3330,29,0.45,49.81,5.26,9.47
2017643122,3521,2015-06-21 13:18:00.000,7.8109565,52.4588170,97.8,3,A,81,2015-06-21 13:19:21.000,3726,3291,22,0.16,344.72,4.18,5.63
2091106162,3521,2015-06-21 17:20:00.000,7.8111613,52.4588047,98.4,3,A,42,2015-06-21 17:20:43.999,3686,3330,28,0.25,11.14,3.88,4.86
2453622558,3521,2015-06-22 05:25:59.000,7.8163073,52.4596476,165.8,3,A,111,2015-06-22 05:27:51.001,3713,3256,21,0.20,222.17,8.52,15.62
3066460657,3521,2015-06-22 09:28:00.000,,,,0,D,120,,3715,3282,23,,,,
0203556472,3521,2015-06-22 13:29:59.000,7.8113437,52.4587357,94.8,3,A,52,2015-06-22 13:30:51.000,3728,3310,26,1.29,192.68,4.68,7.94
0065512389,3521,2015-06-22 17:31:59.000,7.8112981,52.4583338,93.5,3,A,75,2015-06-22 17:33:14.999,3681,3276,22,0.01,321.78,2.97,4.10
3479384390,3521,2015-06-23 05:37:58.000,7.8150852,52.4583760,90.3,3,A,80,2015-06-23 05:39:19.999,3719,3276,22,0.03,26.87,4.21,4.61
1181756599,3521,2015-06-23 09:40:01.000,7.8150071,52.4582958,81.8,3,A,85,2015-06-23 09:41:27.000,3731,3331,30,1.10,311.30,4.69,11.52
0614437584,3521,2015-06-23 13:41:59.000,7.8148295,52.4583359,62.8,3,A,86,2015-06-23 13:43:25.999,3728,3254,27,0.26,141.56,4.06,20.48
1338071651,3521,2015-06-23 17:44:00.000,7.8131817,52.4585987,112.4,3,A,85,2015-06-23 17:45:26.998,3704,3281,22,0.14,1.31,4.00,5.12
2580496896,3521,2015-06-24 05:49:59.000,7.8157089,52.4591837,118.4,3,A,106,2015-06-24 05:51:45.001,3720,3284,24,0.49,352.58,3.25,6.91
1041874129,3521,2015-06-24 09:52:00.000,,,,0,D,120,,3723,3305,26,,,,
0815144144,3521,2015-06-24 13:53:59.000,7.8140227,52.4585614,107.8,3,A,81,2015-06-24 13:55:21.001,3735,3306,30,0.32,328.34,5.67,13.31
3594797294,3521,2015-06-24 17:56:00.000,7.8160726,52.4580629,90.2,3,A,55,2015-06-24 17:56:56.000,3725,3325,27,0.24,33.42,3.56,4.35
2116117392,3521,2015-06-25 06:01:57.000,7.8139871,52.4587324,129.6,3,A,54,2015-06-25 06:02:51.999,3730,3325,27,0.54,174.98,12.53,9.98
3885006140,3521,2015-06-25 10:04:00.000,,,,0,D,120,,3740,3363,36,,,,
3325110633,3521,2015-06-25 14:06:00.000,7.8150651,52.4587185,169.1,3,A,61,2015-06-25 14:07:02.001,3734,3300,30,0.50,210.37,11.33,67.58
3338831684,3521,2015-06-25 18:07:59.000,7.8139867,52.4585603,75.7,3,A,105,2015-06-25 18:09:44.998,3737,3305,32,0.29,145.49,6.58,37.38
0221227308,3521,2015-06-26 06:14:00.000,,,,0,D,120,,3732,3314,28,,,,
2438436823,3521,2015-06-26 10:15:58.000,7.8161494,52.4593293,99.0,3,A,87,2015-06-26 10:17:26.999,3726,3308,27,0.54,39.98,4.68,14.08
0295904254,3521,2015-06-26 14:18:00.000,7.8161368,52.4591839,140.8,3,A,73,2015-06-26 14:19:13.999,3740,3353,34,0.08,333.58,6.38,9.73
3317231661,3521,2015-06-26 18:20:01.000,7.8149449,52.4593827,99.0,3,A,85,2015-06-26 18:21:27.000,3732,3321,27,0.65,16.38,5.67,10.50
2780499934,3521,2015-06-27 06:25:58.000,7.8150861,52.4584026,118.2,3,A,89,2015-06-27 06:27:27.000,3736,3275,32,0.50,6.55,5.54,9.73
2437704732,3521,2015-06-27 10:28:00.000,7.8141710,52.4588720,109.2,3,A,80,2015-06-27 10:29:21.001,3735,3325,31,0.61,350.62,5.02,8.96
1529337065,3521,2015-06-27 14:30:00.000,7.8118036,52.4588671,99.4,3,A,80,2015-06-27 14:31:20.001,3742,3371,38,0.11,345.37,4.06,5.12
2777019583,3521,2015-06-28 06:38:00.000,,,,0,D,120,,3737,3336,34,,,,
1761486113,3521,2015-06-28 10:39:57.000,7.8161433,52.4591578,86.4,3,A,60,2015-06-28 10:40:57.000,3743,3383,44,0.07,260.83,7.62,18.94
2064334458,3521,2015-06-28 14:42:00.000,7.8156871,52.4580045,83.3,3,A,60,2015-06-28 14:43:01.001,3736,3325,27,0.15,348.65,4.84,4.61
1284439370,3521,2015-06-29 06:49:57.000,7.8162235,52.4592502,100.0,3,A,107,2015-06-29 06:51:44.998,3730,3311,29,1.36,6.55,4.81,10.50
1320569059,3521,2015-06-29 10:52:00.000,,,,0,D,120,,3742,3349,36,,,,
