key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate
3134856642,2799,2015-04-18 12:36:00.000,,,,0,D,120,2015-04-18 12:38:00.000,3730,3386,31,,,,
0528823945,2799,2015-04-18 16:37:59.000,7.8096145,52.4602057,99.2,3,A,74,2015-04-18 16:39:13.999,3708,3281,10,0.64,354.55,3.08,4.35
3673872299,2799,2015-04-21 05:08:00.000,,,,0,D,120,,3662,3040,-2,,,,
3971540345,2799,2015-04-21 09:10:00.000,,,,0,D,120,,3674,3031,-2,,,,
0852035972,2799,2015-04-21 13:12:00.000,,,,0,D,120,,3671,3031,-3,,,,
4092158712,2799,2015-04-21 17:14:00.000,,,,0,D,120,,3676,3049,-2,,,,
0666932072,2799,2015-04-24 05:44:00.000,,,,0,D,120,,3671,3022,-3,,,,
3253656377,2799,2015-04-24 09:46:00.000,,,,0,D,120,,3671,3037,-2,,,,
0956437748,2799,2015-04-24 13:48:00.000,,,,0,D,120,,3673,3043,-2,,,,
2653439928,2799,2015-04-24 17:50:00.000,,,,0,D,120,,3677,3044,-2,,,,
0378705042,2799,2015-04-27 06:20:00.000,,,,0,D,120,,3676,3032,-1,,,,
2201274625,2799,2015-04-27 10:22:00.000,,,,0,D,120,,3674,3038,-2,,,,
4065525697,2799,2015-04-27 14:24:00.000,,,,0,D,120,,3674,3041,-1,,,,
1456943388,2799,2015-04-27 18:26:00.000,,,,0,D,120,,3674,3046,-2,,,,
0510158667,2799,2015-04-30 06:55:17.000,7.8091088,52.4564301,74.7,3,A,44,2015-04-30 06:56:01.001,3669,3206,-2,0.00,14.42,0.70,6.91
1393457866,2799,2015-04-30 10:58:00.000,7.8090303,52.4564499,84.8,3,A,61,2015-04-30 10:59:01.001,3702,3312,11,0.16,183.50,0.63,8.45
2452654743,2799,2015-04-30 14:59:59.000,7.8093903,52.4566046,88.2,3,A,75,2015-04-30 15:01:14.998,3687,3183,2,0.08,304.74,4.83,13.31
1354963894,2799,2015-05-03 07:31:52.000,7.8095206,52.4564603,87.9,3,A,64,2015-05-03 07:32:56.001,3675,3193,1,0.23,6.55,10.64,11.01
0479485560,2799,2015-05-03 11:34:01.000,7.8095398,52.4564437,120.4,3,A,44,2015-05-03 11:34:45.000,3669,3322,16,0.13,336.20,4.29,5.89
2563771479,2799,2015-05-03 15:36:00.000,7.8094307,52.4564100,78.8,3,A,87,2015-05-03 15:37:27.001,3691,3198,4,0.28,29.49,7.82,19.71
